offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length
1,1,1,1,general,"[0.5, 0.5]","[0.5754519731100167, 0.42454802688998333]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,0,0.75,0.75,1
1,0,5,0,general,"[0.5, 0.5]","[0.7258917777154578, 0.27410822228454224]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,2,0,0.7500000000014997,1.4578424462214152,1
1,1,1,1,general,"[0.5, 0.5]","[0.3628198208517387, 0.6371801791482613]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,0.4434481177049308,0.8,gpt-4o,1.5,0.7142857142857143,443448117.7049308,0.4434481177034311,True,3,0,0.7500000000029994,1.901290563926346,1
1,0,5,0,general,"[0.5, 0.5]","[0.474818132821633, 0.525181867178367]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,0.6407564735087301,0.8,gpt-4o,1.5,0.7142857142857143,640756473.50873,0.6407564735072304,True,4,0,0.7500000000044991,2.542047037435076,1
1,0,5,0,general,"[0.5, 0.5]","[0.7250669927658224, 0.27493300723417763]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.3150017550592944,0.8,gpt-4o,1.5,0.7142857142857143,315001755.0592944,0.3150017550577947,True,5,0,0.7500000000059988,2.8570487924943704,1
1,1,1,1,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,1,0.75,0.75,1
1,1,1,1,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,2,1,0.7500000000014997,1.4578424462214152,1
1,1,1,1,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,3,1,0.7500000000029994,2.1656848924428305,1
1,0,5,0,general,"[0.5, 0.5]","[0.5991375866224309, 0.4008624133775691]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.4,0.17201283293476138,0.1050005850202648,0.8440915555039679,0.8,gpt-4o,1.5,0.7142857142857143,844091555.5039678,0.8440915555024682,True,4,1,0.7500000000044991,3.0097764479467983,1
1,0,5,0,general,"[0.5, 0.5]","[0.07178762093411473, 0.9282123790658853]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,5,1,0.7500000000059988,3.7176188941682136,1
1,1,1,1,general,"[0.5, 0.5]","[0.32987279374068756, 0.6701272062593124]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.3150017550592944,0.8,gpt-4o,1.5,0.7142857142857143,315001755.0592944,0.3150017550577947,True,1,2,1.4996892616636615e-12,0.3150017550592944,1
0,1,0,5,general,"[0.5, 0.5]","[0.2085414304445915, 0.7914585695554085]",1.4999999999984999,1.5000000000015001,3.0,1,1.4999999999984999,0.30000000000000004,0.8473913351563691,0.1050005850202648,1.7500164516935222,0.8,gpt-4o,1.5,0.7142857142857143,1.1666776344635148,0.2500164516950223,True,2,2,1.4999999999999996,2.0650182067528164,1
1,1,1,1,general,"[0.5, 0.5]","[0.2275945882107433, 0.7724054117892567]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,3,2,1.5000000000014992,2.7728606529742317,1
1,1,1,1,general,"[0.5, 0.5]","[0.5155362552105347, 0.4844637447894653]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.4,0.17201283293476138,0.1050005850202648,0.8440915555039679,0.8,gpt-4o,1.5,0.7142857142857143,844091555.5039678,0.8440915555024682,True,4,2,1.500000000002999,3.6169522084781995,1
1,1,1,1,general,"[0.5, 0.5]","[0.28382972269341733, 0.7161702773065827]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.4,0.17201283293476138,0.1050005850202648,0.8440915555039679,0.8,gpt-4o,1.5,0.7142857142857143,844091555.5039678,0.8440915555024682,True,5,2,1.5000000000044986,4.461043763982167,1
1,0,5,0,general,"[0.5, 0.5]","[0.617853054396509, 0.38214694560349105]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,3,0.75,0.75,1
1,0,5,0,general,"[0.5, 0.5]","[0.5732203564362721, 0.42677964356372794]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.30000000000000004,0.2289999808492009,0.1050005850202648,0.82242942023277,0.8,gpt-4o,1.5,0.7142857142857143,1.8276209338505993,0.3724294202327698,True,2,3,1.2000000000000002,1.57242942023277,1
0,0,3,3,general,"[0.5, 0.5]","[0.3628126781405726, 0.6371873218594274]",1.3499999999999999,1.6500000000000001,3.0,1,1.3499999999999999,0.4,0.8378643669135704,0.1050005850202648,1.8428688564721816,0.8,gpt-4o,1.5,0.7142857142857143,1.3650880418312457,0.4928688564721817,True,3,3,2.55,3.4152982767049513,1
1,1,1,1,general,"[0.5, 0.5]","[0.926568316648363, 0.07343168335163697]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.4,0.23786436691357032,0.1050005850202648,0.9428688564721814,0.8,gpt-4o,1.5,0.7142857142857143,2.0952641254937356,0.49286885647218126,True,4,3,3.0,4.358167133177133,1
1,0,5,0,general,"[0.5, 0.5]","[0.46651116573596707, 0.5334888342640329]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.07585818002024351,0.1050005850202648,0.5391452904179054,0.8,gpt-4o,1.5,0.7142857142857143,539145290.4179053,0.5391452904164057,True,5,3,3.0000000000014997,4.8973124235950385,1
1,0,5,0,general,"[0.5, 0.5]","[0.5497241330291232, 0.4502758669708769]",0.375,2.625,3.0,1,0.375,0.0,0.1449994149797352,0.1050005850202648,0.375,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,4,0.375,0.375,1
0,0,3,3,general,"[0.5, 0.5]","[0.7336375323409052, 0.2663624676590947]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.4,0.23786436691357032,0.1050005850202648,0.9428688564721814,0.8,gpt-4o,1.5,0.7142857142857143,2.0952641254937356,0.49286885647218126,True,2,4,0.8250000000000002,1.3178688564721814,1
0,0,3,3,general,"[0.5, 0.5]","[0.5706042607102014, 0.4293957392897986]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.30000000000000004,0.5289999808492009,0.1050005850202648,1.2724294202327702,0.8,gpt-4o,1.5,0.7142857142857143,1.4138104669253004,0.37242942023277026,True,3,4,1.725,2.5902982767049516,1
1,1,1,1,general,"[0.5, 0.5]","[0.3405710104879549, 0.6594289895120451]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.4,0.23786436691357032,0.1050005850202648,0.9428688564721814,0.8,gpt-4o,1.5,0.7142857142857143,2.0952641254937356,0.49286885647218126,True,4,4,2.1750000000000003,3.533167133177133,1
1,0,5,0,general,"[0.5, 0.5]","[0.46662814026096844, 0.5333718597390316]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.25,0.7241418199787566,0.1050005850202648,1.5115707503556748,0.8,gpt-4o,1.5,0.7142857142857143,1.2596422919630625,0.31157075035567505,True,5,4,3.375,5.044737883532807,1
1,0,5,0,general,"[0.5, 0.5]","[0.18901761918886073, 0.8109823808111393]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,5,0.75,0.75,1
1,1,1,1,general,"[0.5, 0.5]","[0.5788810021592288, 0.4211189978407712]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.19999999999999998,0.6189802313346922,0.1050005850202648,1.3002569388181497,0.8,gpt-4o,1.5,0.7142857142857143,1.2383399417315708,0.2502569388181495,True,2,5,1.8000000000000003,2.0502569388181495,1
1,0,5,0,general,"[0.5, 0.5]","[0.549886942352921, 0.450113057647079]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,0.4434481177049308,0.8,gpt-4o,1.5,0.7142857142857143,443448117.7049308,0.4434481177034311,True,3,5,1.8000000000015,2.4937050565230803,1
0,1,0,5,general,"[0.5, 0.5]","[0.39485000347390675, 0.6051499965260932]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,4,5,2.5500000000015,3.2437050565230803,1
1,0,5,0,general,"[0.5, 0.5]","[0.4011449908744037, 0.5988550091255963]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,5,5,3.3000000000015,3.9937050565230803,1
0,0,3,3,general,"[0.5, 0.5]","[0.597256158261434, 0.4027438417385661]",1.4999999999984999,1.5000000000015001,3.0,1,1.4999999999984999,0.0,0.8949994149787353,0.1050005850202648,1.4999999999985,0.8,gpt-4o,1.5,0.7142857142857143,1.0000000000000002,2.220446049250313e-16,True,1,6,1.4999999999984999,1.4999999999985,1
1,1,1,1,general,"[0.5, 0.5]","[0.5924803341392044, 0.40751966586079563]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.30000000000000004,0.2289999808492009,0.1050005850202648,0.82242942023277,0.8,gpt-4o,1.5,0.7142857142857143,1.8276209338505993,0.3724294202327698,True,2,6,1.9499999999985,2.32242942023127,1
1,1,1,1,general,"[0.5, 0.5]","[0.18629205259476045, 0.8137079474052396]",0.2999999999999998,2.7,3.0,1,0.2999999999999998,0.09999999999999998,0.08079707797788235,0.1050005850202648,0.3858393516400778,0.8,gpt-4o,1.5,0.7142857142857143,1.2861311721335935,0.085839351640078,True,3,6,2.2499999999985,2.7082687718713476,1
1,1,1,1,general,"[0.5, 0.5]","[0.42806459571234345, 0.5719354042876565]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,0.6407564735087301,0.8,gpt-4o,1.5,0.7142857142857143,640756473.50873,0.6407564735072304,True,4,6,2.2499999999999996,3.3490252453800777,1
1,1,1,1,general,"[0.5, 0.5]","[0.5724564390326994, 0.4275435609673007]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,5,6,2.2500000000014992,4.056867691601493,1
1,0,5,0,general,"[0.5, 0.5]","[0.442058618602971, 0.557941381397029]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.3150017550592944,0.8,gpt-4o,1.5,0.7142857142857143,315001755.0592944,0.3150017550577947,True,1,7,1.4996892616636615e-12,0.3150017550592944,1
0,1,0,5,general,"[0.5, 0.5]","[0.1502725190326918, 0.8497274809673082]",1.4999999999984999,1.5000000000015001,3.0,1,1.4999999999984999,0.19999999999999998,0.9189802313336921,0.1050005850202648,1.7502569388166496,0.8,gpt-4o,1.5,0.7142857142857143,1.1668379592122666,0.2502569388181497,True,2,7,1.4999999999999996,2.065258693875944,1
1,0,5,0,general,"[0.5, 0.5]","[0.8317601479183413, 0.1682398520816587]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.19999999999999998,0.1350364229218023,0.1050005850202648,0.574341226198815,0.8,gpt-4o,1.5,0.7142857142857143,574341226.198815,0.5743412261973153,True,3,7,1.5000000000014992,2.639599920074759,1
1,1,1,1,general,"[0.5, 0.5]","[0.35578550681009957, 0.6442144931899004]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.17,0.08426856049999903,0.1050005850202648,0.46604657542325295,0.8,gpt-4o,1.5,0.7142857142857143,466046575.42325294,0.46604657542175326,True,4,7,1.500000000002999,3.105646495498012,1
1,0,5,0,general,"[0.5, 0.5]","[0.27021174355166344, 0.7297882564483366]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,5,7,2.250000000002999,3.855646495498012,1
1,1,1,1,general,"[0.5, 0.5]","[0.5307951224758047, 0.4692048775241952]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,8,0.75,0.75,1
1,1,1,1,general,"[0.5, 0.5]","[0.6681636608505297, 0.33183633914947036]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.19999999999999998,0.1350364229218023,0.1050005850202648,0.574341226198815,0.8,gpt-4o,1.5,0.7142857142857143,574341226.198815,0.5743412261973153,True,2,8,0.7500000000014997,1.324341226198815,1
1,1,1,1,general,"[0.5, 0.5]","[0.6949452625493069, 0.30505473745069306]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,3,8,0.7500000000029994,2.0321836724202305,1
1,0,5,0,general,"[0.5, 0.5]","[0.8503193959092359, 0.14968060409076417]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.4,0.17201283293476138,0.1050005850202648,0.8440915555039679,0.8,gpt-4o,1.5,0.7142857142857143,844091555.5039678,0.8440915555024682,True,4,8,0.7500000000044991,2.8762752279241983,1
1,0,5,0,general,"[0.5, 0.5]","[0.7971181328366287, 0.20288186716337128]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,0.6407564735087301,0.8,gpt-4o,1.5,0.7142857142857143,640756473.50873,0.6407564735072304,True,5,8,0.7500000000059988,3.5170317014329284,1
0,0,3,3,general,"[0.5, 0.5]","[0.6326895304105451, 0.36731046958945496]",1.4999999999984999,1.5000000000015001,3.0,1,1.4999999999984999,0.0,0.8949994149787353,0.1050005850202648,1.4999999999985,0.8,gpt-4o,1.5,0.7142857142857143,1.0000000000000002,2.220446049250313e-16,True,1,9,1.4999999999984999,1.4999999999985,1
0,0,3,3,general,"[0.5, 0.5]","[0.8944670541557884, 0.10553294584421162]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.19999999999999998,0.6189802313346922,0.1050005850202648,1.3002569388181497,0.8,gpt-4o,1.5,0.7142857142857143,1.2383399417315708,0.2502569388181495,True,2,9,2.5499999999985,2.80025693881665,1
0,0,3,3,general,"[0.5, 0.5]","[0.6126171831208034, 0.38738281687919657]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.30000000000000004,0.7289999808492009,0.1050005850202648,1.57242942023277,0.8,gpt-4o,1.5,0.7142857142857143,1.3103578501939752,0.37242942023277026,True,3,9,3.7499999999985,4.372686359049419,1
