offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length
0,0,3,3,general,"[0.5, 0.5]","[0.8509872395057193, 0.14901276049428072]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.4,0.23786436691357032,0.1050005850202648,0.9428688564721814,0.8,gpt-4o,1.5,0.7142857142857143,2.0952641254937356,0.49286885647218126,True,4,9,4.1999999999985,5.3155552155216,1
1,1,1,1,general,"[0.5, 0.5]","[0.36386020906374783, 0.6361397909362522]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.4,0.23786436691357032,0.1050005850202648,0.9428688564721814,0.8,gpt-4o,1.5,0.7142857142857143,2.0952641254937356,0.49286885647218126,True,5,9,4.6499999999985,6.258424071993781,1
1,0,5,0,general,"[0.5, 0.5]","[0.661435784526164, 0.338564215473836]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,10,0.75,0.75,1
0,0,3,3,general,"[0.5, 0.5]","[0.41558346972436755, 0.5844165302756325]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.19999999999999998,0.6189802313346922,0.1050005850202648,1.3002569388181497,0.8,gpt-4o,1.5,0.7142857142857143,1.2383399417315708,0.2502569388181495,True,2,10,1.8000000000000003,2.0502569388181495,1
0,0,3,3,general,"[0.5, 0.5]","[0.7575474320664295, 0.24245256793357048]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.30000000000000004,0.7289999808492009,0.1050005850202648,1.57242942023277,0.8,gpt-4o,1.5,0.7142857142857143,1.3103578501939752,0.37242942023277026,True,3,10,3.0,3.6226863590509195,1
0,1,0,5,general,"[0.5, 0.5]","[0.5973649634081085, 0.4026350365918915]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.4,0.23786436691357032,0.1050005850202648,0.9428688564721814,0.8,gpt-4o,1.5,0.7142857142857143,2.0952641254937356,0.49286885647218126,True,4,10,3.45,4.565555215523101,1
0,0,3,3,general,"[0.5, 0.5]","[0.463735570095298, 0.536264429904702]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.25,0.5241418199787564,0.1050005850202648,1.2115707503556747,0.8,gpt-4o,1.5,0.7142857142857143,1.3461897226174164,0.31157075035567483,True,5,10,4.35,5.777125965878776,1
0,1,0,5,general,"[0.5, 0.5]","[0.6322264663475083, 0.3677735336524916]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,11,0.75,0.75,1
1,1,1,1,general,"[0.5, 0.5]","[0.4808741964872494, 0.5191258035127506]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.19999999999999998,0.1350364229218023,0.1050005850202648,0.574341226198815,0.8,gpt-4o,1.5,0.7142857142857143,574341226.198815,0.5743412261973153,True,2,11,0.7500000000014997,1.324341226198815,1
1,0,5,0,general,"[0.5, 0.5]","[0.26599596736921105, 0.734004032630789]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,3,11,0.7500000000029994,2.0321836724202305,1
1,1,1,1,general,"[0.5, 0.5]","[0.4828253113115917, 0.5171746886884083]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.167,0.12962418456937885,0.1050005850202648,0.5308657258130369,0.8,gpt-4o,1.5,0.7142857142857143,530865725.8130369,0.5308657258115372,True,4,11,0.7500000000044991,2.563049398233267,1
1,0,5,0,general,"[0.5, 0.5]","[0.5606984817386916, 0.43930151826130837]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,0.6407564735087301,0.8,gpt-4o,1.5,0.7142857142857143,640756473.50873,0.6407564735072304,True,5,11,0.7500000000059988,3.2038058717419973,1
1,1,1,1,general,"[0.5, 0.5]","[0.8458400782896558, 0.15415992171034418]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.3150017550592944,0.8,gpt-4o,1.5,0.7142857142857143,315001755.0592944,0.3150017550577947,True,1,12,1.4996892616636615e-12,0.3150017550592944,1
1,0,5,0,general,"[0.5, 0.5]","[0.3049115619138686, 0.6950884380861314]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,2,12,2.999378523327323e-12,1.0228442012807095,1
0,1,0,5,general,"[0.5, 0.5]","[0.1579233400369766, 0.8420766599630234]",0.2999999999999998,2.7,3.0,1,0.2999999999999998,0.09999999999999998,0.08079707797788235,0.1050005850202648,0.3858393516400778,0.8,gpt-4o,1.5,0.7142857142857143,1.2861311721335935,0.085839351640078,True,3,12,0.3000000000029992,1.4086835529207873,1
1,0,5,0,general,"[0.5, 0.5]","[0.6709924375795941, 0.3290075624204058]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,0.4434481177049308,0.8,gpt-4o,1.5,0.7142857142857143,443448117.7049308,0.4434481177034311,True,4,12,0.3000000000044989,1.852131670625718,1
0,1,0,5,general,"[0.5, 0.5]","[0.522270455328864, 0.477729544671136]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,5,12,1.050000000004499,2.602131670625718,1
1,1,1,1,general,"[0.5, 0.5]","[0.3022891288699404, 0.6977108711300596]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,13,0.75,0.75,1
1,1,1,1,general,"[0.5, 0.5]","[0.24639149211513744, 0.7536085078848626]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,2,13,0.7500000000014997,1.4578424462214152,1
1,1,1,1,general,"[0.5, 0.5]","[0.39254619114515366, 0.6074538088548463]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,3,13,0.7500000000029994,2.1656848924428305,1
1,0,5,0,general,"[0.5, 0.5]","[0.8067106413974157, 0.19328935860258434]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.4,0.17201283293476138,0.1050005850202648,0.8440915555039679,0.8,gpt-4o,1.5,0.7142857142857143,844091555.5039678,0.8440915555024682,True,4,13,0.7500000000044991,3.0097764479467983,1
1,1,1,1,general,"[0.5, 0.5]","[0.26621790517325805, 0.733782094826742]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,0.6407564735087301,0.8,gpt-4o,1.5,0.7142857142857143,640756473.50873,0.6407564735072304,True,5,13,0.7500000000059988,3.6505329214555284,1
1,0,5,0,general,"[0.5, 0.5]","[0.8679042080983881, 0.13209579190161191]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,14,0.75,0.75,1
0,1,0,5,general,"[0.5, 0.5]","[0.5781139710861987, 0.4218860289138014]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.30000000000000004,0.7289999808492009,0.1050005850202648,1.57242942023277,0.8,gpt-4o,1.5,0.7142857142857143,1.3103578501939752,0.37242942023277026,True,2,14,1.9499999999999997,2.32242942023277,1
1,0,5,0,general,"[0.5, 0.5]","[0.40630356397313017, 0.5936964360268698]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,0.4434481177049308,0.8,gpt-4o,1.5,0.7142857142857143,443448117.7049308,0.4434481177034311,True,3,14,1.9500000000014994,2.7658775379377007,1
1,1,1,1,general,"[0.5, 0.5]","[0.08600329000205031, 0.9139967099979497]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,4,14,2.7000000000014994,3.5158775379377007,1
1,1,1,1,general,"[0.5, 0.5]","[0.3846598627770125, 0.6153401372229875]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,5,14,3.4500000000014994,4.265877537937701,1
1,0,5,0,general,"[0.5, 0.5]","[0.6830328073438491, 0.3169671926561509]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,15,0.75,0.75,1
1,1,1,1,general,"[0.5, 0.5]","[0.3557906751020887, 0.6442093248979113]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.4,0.23786436691357032,0.1050005850202648,0.9428688564721814,0.8,gpt-4o,1.5,0.7142857142857143,2.0952641254937356,0.49286885647218126,True,2,15,1.2000000000000002,1.6928688564721814,1
1,0,5,0,general,"[0.5, 0.5]","[0.7461430757603333, 0.25385692423966666]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.3150017550592944,0.8,gpt-4o,1.5,0.7142857142857143,315001755.0592944,0.3150017550577947,True,3,15,1.2000000000014999,2.0078706115314757,1
1,1,1,1,general,"[0.5, 0.5]","[0.4422935937308484, 0.5577064062691516]",0.2999999999999998,2.7,3.0,1,0.2999999999999998,0.17,0.11573143949900096,0.1050005850202648,0.5132408939217559,0.8,gpt-4o,1.5,0.7142857142857143,1.7108029797391873,0.21324089392175605,True,4,15,1.5000000000014997,2.5211115054532316,1
0,1,0,5,general,"[0.5, 0.5]","[0.3468214290905651, 0.6531785709094349]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,5,15,2.2500000000014997,3.2711115054532316,1
0,1,0,5,general,"[0.5, 0.5]","[0.1321747519833748, 0.8678252480166252]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,16,0.75,0.75,1
1,0,5,0,general,"[0.5, 0.5]","[0.5654175499286656, 0.43458245007133445]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,0.7078424462214152,0.8,gpt-4o,1.5,0.7142857142857143,707842446.2214152,0.7078424462199155,True,2,16,0.7500000000014997,1.4578424462214152,1
1,1,1,1,general,"[0.5, 0.5]","[0.3740651556352791, 0.6259348443647209]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,0.4434481177049308,0.8,gpt-4o,1.5,0.7142857142857143,443448117.7049308,0.4434481177034311,True,3,16,0.7500000000029994,1.901290563926346,1
1,1,1,1,general,"[0.5, 0.5]","[0.5867784675965442, 0.4132215324034558]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.17,0.13010847436199774,0.1050005850202648,0.534806446216251,0.8,gpt-4o,1.5,0.7142857142857143,534806446.2162509,0.5348064462147513,True,4,16,0.7500000000044991,2.436097010142597,1
1,1,1,1,general,"[0.5, 0.5]","[0.7525195340371256, 0.24748046596287443]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,0.6407564735087301,0.8,gpt-4o,1.5,0.7142857142857143,640756473.50873,0.6407564735072304,True,5,16,0.7500000000059988,3.0768534836513273,1
1,0,5,0,general,"[0.5, 0.5]","[0.892073146383017, 0.10792685361698293]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,17,0.75,0.75,1
1,0,5,0,general,"[0.5, 0.5]","[0.37891596780997194, 0.6210840321900281]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.30000000000000004,0.5289999808492009,0.1050005850202648,1.2724294202327702,0.8,gpt-4o,1.5,0.7142857142857143,1.4138104669253004,0.37242942023277026,True,2,17,1.65,2.02242942023277,1
0,0,3,3,general,"[0.5, 0.5]","[0.5131315569881478, 0.4868684430118521]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.30000000000000004,0.7289999808492009,0.1050005850202648,1.57242942023277,0.8,gpt-4o,1.5,0.7142857142857143,1.3103578501939752,0.37242942023277026,True,3,17,2.8499999999999996,3.59485884046554,1
1,1,1,1,general,"[0.5, 0.5]","[0.16261871047495158, 0.8373812895250484]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.4,0.062135633085429715,0.1050005850202648,0.6792757557299705,0.8,gpt-4o,1.5,0.7142857142857143,679275755.7299705,0.6792757557284708,True,4,17,2.8500000000014993,4.274134596195511,1
1,0,5,0,general,"[0.5, 0.5]","[0.8005659047503572, 0.19943409524964287]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.07585818002024351,0.1050005850202648,0.5391452904179054,0.8,gpt-4o,1.5,0.7142857142857143,539145290.4179053,0.5391452904164057,True,5,17,2.850000000002999,4.813279886613416,1
0,0,3,3,general,"[0.5, 0.5]","[0.8206512787073608, 0.17934872129263923]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,18,0.75,0.75,1
0,1,0,5,general,"[0.5, 0.5]","[0.5940872081931468, 0.4059127918068532]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.19999999999999998,0.6189802313346922,0.1050005850202648,1.3002569388181497,0.8,gpt-4o,1.5,0.7142857142857143,1.2383399417315708,0.2502569388181495,True,2,18,1.8000000000000003,2.0502569388181495,1
1,0,5,0,general,"[0.5, 0.5]","[0.545362400635098, 0.454637599364902]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,0.4434481177049308,0.8,gpt-4o,1.5,0.7142857142857143,443448117.7049308,0.4434481177034311,True,3,18,1.8000000000015,2.4937050565230803,1
1,1,1,1,general,"[0.5, 0.5]","[0.5183397941757057, 0.4816602058242942]",0.6000000000000001,2.4,3.0,1,0.6000000000000001,0.17,0.315731439499001,0.1050005850202648,0.8132408939217559,0.8,gpt-4o,1.5,0.7142857142857143,1.355401489869593,0.21324089392175583,True,4,18,2.4000000000015,3.3069459504448364,1
0,0,3,3,general,"[0.5, 0.5]","[0.439372586280833, 0.560627413719167]",1.4999999999984999,1.5000000000015001,3.0,1,1.4999999999984999,0.0,0.8949994149787353,0.1050005850202648,1.4999999999985,0.8,gpt-4o,1.5,0.7142857142857143,1.0000000000000002,2.220446049250313e-16,True,5,18,3.9,4.806945950443336,1
0,0,3,3,general,"[0.5, 0.5]","[0.7435197067910441, 0.25648029320895593]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,0.75,0.8,gpt-4o,1.5,0.7142857142857143,1.0,0.0,True,1,19,0.75,0.75,1
1,1,1,1,general,"[0.5, 0.5]","[0.11477850280074886, 0.8852214971992511]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.19999999999999998,0.21898023133469216,0.1050005850202648,0.7002569388181497,0.8,gpt-4o,1.5,0.7142857142857143,1.5561265307069987,0.2502569388181495,True,2,19,1.2000000000000002,1.4502569388181497,1
1,0,5,0,general,"[0.5, 0.5]","[0.20140542198866418, 0.7985945780113358]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,0.4434481177049308,0.8,gpt-4o,1.5,0.7142857142857143,443448117.7049308,0.4434481177034311,True,3,19,1.2000000000014999,1.8937050565230804,1
0,0,3,3,general,"[0.5, 0.5]","[0.15261098050145883, 0.8473890194985412]",1.0650000000000002,1.9349999999999998,3.0,1,1.0650000000000002,0.0,0.6049994149797352,0.1050005850202648,1.065,0.8,gpt-4o,1.5,0.7142857142857143,0.9999999999999998,-2.220446049250313e-16,False,4,19,2.2650000000015,2.9587050565230806,1
0,0,3,3,general,"[0.5, 0.5]","[0.5389721605452567, 0.46102783945474335]",1.4999999999984999,1.5000000000015001,3.0,1,1.4999999999984999,0.25,0.9241418199777565,0.1050005850202648,1.811570750354175,0.8,gpt-4o,1.5,0.7142857142857143,1.2077138335706579,0.31157075035567505,True,5,19,3.7649999999999997,4.7702758068772555,1
